consumpt	8.656	11.74
contact	11.08	15.654
contain	196.514	334.079
contamin	4.995	9.099
contemn	14.051	27.366
contemnersignatori	2.164	2.935
contemnor	7.231	17.093
contempl	66.736	101.266
contemporan	8.656	11.74
contemporari	6.492	8.805
contempt	45.102	91.446
contempti	2.164	2.935
contemptu	7.146	12.23
contemptviol	2.164	2.935
contend	153.237	264.164
content	136.968	243.015
contenti	2.164	2.935
contest	87.766	144.644
context	132.081	222.809
contextu	4.588	6.849
contigu	4.588	6.849
contin	175.357	300.967
continent	7.012	10.763
conting	15.148	20.545
continu	167.736	284.772
continuedentertain	2.164	2.935
contour	4.328	5.87
contraband	4.328	5.87
contracept	1.677	5.687
contract	81.293	143.635
contractor	8.916	12.719
contractu	17.737	26.861
contradict	35.717	54.423
contradictori	13.244	18.589
contradistinct	15.148	20.545
contradistinguish	2.164	2.935
contrari	109.888	176.343
contrast	23.804	32.285
contraven	43.556	67.117
contravent	29.962	46.474
contribut	52.975	90.477
contributionsdon	2.164	2.935
contributor	6.492	8.805
contributori	2.164	2.935
contriv	12.984	17.61
control	119.14	215.048
controversi	94.016	145.333
controvert	28.652	40.113
contumaci	2.492	4.403
convectionsent	2.164	2.935
conven	108.422	171.516
conveni	74.806	114.121
convenien	4.656	7.338
convenor	2.503	4.696
convent	22.422	36.465
conventionspractic	2.164	2.935
converg	4.328	5.87
convers	31.773	48.081
convert	87.169	133.194
convey	34.003	51.994
convict	90.857	184.318
convictaccus	2.164	2.935
convictappel	4.656	7.338
convictedsentenc	2.164	2.935
convictionsent	2.164	2.935
convictpetition	2.164	2.935
convinc	37.568	52.832
convolut	2.424	3.914
convuls	2.424	3.914
cook	11.08	15.654
cool	4.328	5.87
coop	47.072	67.998
cooper	37.828	53.811
coopt	10.82	14.675
coordin	33.689	52.413
coowner	6.492	8.805
coownercoshar	2.164	2.935
cop	174.367	298.53
copi	94.439	151.455
copiou	2.492	4.403
copper	2.492	4.403
copyright	2.164	2.935
coram	6.82	10.273
cordial	2.424	3.914
core	49.108	71.91
corel	6.752	9.784
corn	17.832	25.438
corneliu	8.916	12.719
corner	6.752	9.784
cornerston	2.164	2.935
corolla	22.42	32.287
corollari	15.668	22.503
corp	129.748	220.084
corpor	122.709	207.009
corporationconsid	2.164	2.935
corpu	17.572	24.459
correct	149.635	244.803
correctli	59.041	88.196
correspond	56.067	81.499
correspondingli	4.328	5.87
corridor	2.164	2.935
corrigendum	6.752	9.784
corrobor	11.294	19.748
corroboratori	2.164	2.935
corrupt	58.113	97.743
corruptionfre	2.164	2.935
corruptli	2.492	4.403
corum	8.916	12.719
cosgrov	2.164	2.935
coshar	2.49	4.892
cosharerscoown	2.424	3.914
cosmet	2.503	4.696
cosmo	2.164	2.935
cost	70.587	108.987
costli	2.164	2.935
cot	49.476	89.827
coteri	2.164	2.935
cottag	2.164	2.935
cotton	13.922	22.111
couch	13.244	18.589
could	260.633	491.472
coulson	2.424	3.914
council	111.493	217.646
councildivision	2.164	2.935
counsel	276.204	543.153
count	244.416	501.665
counten	9.176	13.698
countenanc	4.588	6.849
countenanceapprov	2.164	2.935
counter	30.563	46.785
countercas	2.492	4.403
counterfoil	4.848	7.828
counterpart	4.328	5.87
counterpois	2.164	2.935
counterproduct	2.164	2.935
countersign	4.328	5.87
countervers	2.365	5.283
countess	2.164	2.935
counti	2.164	2.935
countless	2.164	2.935
countri	127.741	247.2
countrywid	2.164	2.935
coup	22.239	32.09
coupl	21.979	31.111
courag	58.031	91.285
cours	150.715	257.038
court	241.589	799.486
courtcommiss	2.164	2.935
courtconsid	2.164	2.935
courtfin	2.164	2.935
courti	6.492	8.805
courtii	4.328	5.87
courtiii	2.164	2.935
courtord	2.503	4.696
courtroom	11.08	15.654
courtsanct	2.424	3.914
courtscouncil	2.164	2.935
courtsdecis	2.164	2.935
courtsservic	2.424	3.914
courtth	4.328	5.87
courtthi	2.164	2.935
courttribun	2.164	2.935
courtvith	2.164	2.935
cousin	4.328	5.87
coven	14.199	25.151
cover	157.268	264.165
coverag	6.752	9.784
covert	4.328	5.87
covet	4.328	5.87
cow	19.729	31.102
cowasje	15.449	22.642
cowork	2.116	5.525
cpc	30.718	54.641
cpd	4.328	5.87
cpla	23.282	38.743
cplc	2.164	2.935
cpne	2.492	4.403
cpr	9.317	18.142
cpsla	2.164	2.935
cpsno	6.999	13.332
crabb	2.503	4.696
crack	8.916	12.719
cracker	2.164	2.935
crai	6.492	8.805
crane	2.164	2.935
cranium	2.164	2.935
crash	4.328	5.87
crawford	4.588	6.849
crc	2.503	4.696
creat	141.168	249.329
creation	33.634	49.408
creator	6.82	10.273
creatur	11.34	16.633
credenc	4.588	6.849
credenti	10.82	14.675
credibl	36.372	57.751
credit	51.449	82.427
creditdebit	2.424	3.914
creditor	11.419	17.415
creed	4.588	6.849
creep	2.164	2.935
crept	2.164	2.935
crescent	4.588	6.849
crew	4.656	7.338
cri	246.002	535.601
cricket	4.328	5.87
crim	162.26	344.424
crime	63.809	109.354
crimeempti	2.164	2.935
crimesoffens	2.164	2.935
crimin	155.379	327.404
crise	4.656	7.338
crisi	8.916	12.719
crisp	2.164	2.935
criteria	50.338	81.149
criteriaformula	2.164	2.935
criterion	8.656	11.74
critic	45.586	68.585
criticis	4.328	5.87
crl	37.278	75.642
crla	6.194	11.506
crlacn	2.164	2.935
crlj	14.939	24.776
crlmisc	4.12	8.539
crlmisca	1.956	5.604
crlop	5.578	13.614
crlrp	2.329	5.337
crlrpcrp	2.164	2.935
crockeri	2.164	2.935
crocodil	2.164	2.935
croni	4.328	5.87
cronin	2.164	2.935
crop	21.275	38.368
cropgrow	2.164	2.935
croppingup	2.164	2.935
crore	4.564	8.153
cross	85.39	141.956
crosscas	2.164	2.935
crosschequ	2.164	2.935
crossexamin	18.252	32.399
crossexaminationor	2.164	2.935
crossobject	2.492	4.403
crossroad	2.164	2.935
crossvers	2.49	4.892
crowd	6.492	8.805
crown	11.406	17.611
crp	82.4	160.287
crpc	62.956	123.371
crpsla	2.164	2.935
crucial	29.636	44.517
cruel	6.492	8.805
cruelti	2.164	2.935
crunch	2.164	2.935
crusad	2.492	4.403
crush	4.328	5.87
crux	10.82	14.675
crystal	11.34	16.633
cshp	2.492	4.403
csi	2.164	2.935
csr	2.164	2.935
css	6.492	8.805
ctd	2.164	2.935
ctv	8.656	11.74
cubic	2.492	4.403
cui	11.34	16.633
cull	2.164	2.935
culmin	23.804	32.285
culpa	13.583	20.35
culpabl	11.34	16.633
culprit	13.399	23.481
cultiv	11.146	16.632
cultivat	2.164	2.935
cultur	69.989	131.977
cum	234.915	454.193
cumbersom	4.328	5.87
cur	225.915	453.637
curabl	2.164	2.935
curb	17.911	26.22
curbdiscourag	2.164	2.935
cure	22.68	33.266
curi	36.355	61.767
curia	36.482	60.887
curios	2.164	2.935
currenc	19.641	28.817
current	39.671	61.934
curri	16.414	29.813
curricula	4.903	9.914
curriculum	7.327	13.828
curs	15.736	22.992
cursori	6.82	10.273
curt	40.659	59.975
curtail	32.003	48.235
curtsi	2.164	2.935
cushionssecur	2.164	2.935
custodi	50.492	87.232
custodian	4.328	5.87
custom	42.184	88.133
customari	9.244	14.187
customarili	2.164	2.935
customaryfeudaltrib	2.164	2.935
customarytribalfeud	2.164	2.935
customdriven	2.164	2.935
customsa	2.164	2.935
cut	199.003	414.692
cutoff	6.492	8.805
cwl	2.492	4.403
cyber	4.328	5.87
cycl	15.5	24.008
czar	2.164	2.935
dacca	23.166	36.298
dacoit	4.328	5.87
dacoiti	2.164	2.935
dad	13.773	22.405
dadu	2.365	5.283
dag	53.372	76.313
dagger	4.656	7.338
dahrki	4.848	7.828
daili	30.246	47.55
dairi	7.364	15.201
dakhli	2.164	2.935
dalton	2.164	2.935
dam	146.831	277.291
damag	34.75	56.115
daman	9.081	15.121
dame	110.447	201.897
damn	6.492	8.805
dampen	2.164	2.935
danc	37.964	54.789
danda	2.164	2.935
danger	34.113	54.349
danish	10.82	14.675
danishwar	2.164	2.935
daniy	2.164	2.935
danzoo	2.164	2.935
dar	203.224	371.146
dara	17.64	24.948
darayu	2.164	2.935
dare	4.328	5.87
darguzarcondon	2.164	2.935
dari	54.197	89.309
darker	2.492	4.403
darsan	2.492	4.403
darsano	2.424	3.914
darul	4.927	8.61
darulqaza	2.424	3.914
darululoom	2.164	2.935
darwesh	2.424	3.914
dascon	6.492	8.805
dassu	4.588	6.849
dastagir	20.582	31.309
dastgeer	2.164	2.935
data	45.863	70.585
databas	18.746	29.842
date	334.259	720.624
datewis	2.164	2.935
daud	4.328	5.87
daughter	31.21	54.113
davey	2.164	2.935
davi	41.296	70.343
david	6.82	10.273
daw	29.778	47.453
dawn	9.242	14.676
dawood	10.82	14.675
dawud	2.164	2.935
day	199.986	364.117
daylight	11.148	16.143
daytoday	9.504	15.166
daywer	2.164	2.935
daze	2.164	2.935
dazzl	2.164	2.935
dcawasji	2.164	2.935
dchowk	2.424	3.914
dcir	2.49	4.892
dcla	2.164	2.935
dcn	2.424	3.914
dco	19.943	30.622
dead	38.455	57.865
deadbeat	6.492	8.805
deadbodi	4.629	7.967
deadlin	6.492	8.805
deadlock	6.492	8.805
deal	151.415	261.135
dealer	7.338	12.72
dealt	75.94	118.672
dean	8.916	12.719
dear	10.82	14.675
dearth	8.656	11.74
death	72.051	134.509
debar	28.46	39.623
debat	26.816	38.646
debella	2.164	2.935
debi	13.312	19.078
debit	8.984	13.208
debitcredit	2.164	2.935
debito	4.328	5.87
debt	25.07	38.254
debtor	9.334	15.262
decad	31.684	48.92
decartel	2.164	2.935
decd	4.588	6.849
deceas	51.265	104.958
deceasedretir	2.164	2.935
deceit	6.818	10.762
deceiv	6.492	8.805
decemb	57.208	93.056
decenc	14.182	23.09
decentr	2.164	2.935
decid	185.093	326.466
decidedresolv	2.164	2.935
decidendi	8.656	11.74
deciph	6.492	8.805
decis	207.393	374.188
decisi	13.244	18.589
decisionmak	4.328	5.87
decisionmakingtop	2.164	2.935
declar	187.476	357.884
declarationnotif	2.164	2.935
declaratori	6.831	10.566
declin	80.127	121.126
decor	11.419	17.415
decorum	6.752	9.784
decre	60.714	105.174
decreas	4.656	7.338
decreehold	2.164	2.935
decret	4.667	7.631
dedic	15.148	20.545
deduc	31.483	46.277
deduct	16.007	24.264
deed	40.737	68.257
deedar	12.984	17.61
deem	144.4	252.043
deemi	2.164	2.935
deeni	1.554	5.712
deep	27.268	40.115
deeper	12.984	17.61
deepli	4.328	5.87
deeproot	2.164	2.935
deescalatori	2.164	2.935
defalc	2.164	2.935
defam	9.244	14.187
default	54.024	90.448
defeat	31.404	45.495
defect	51.656	76.746
defedar	2.424	3.914
defenc	69.658	116.076
defencea	2.164	2.935
defend	79.743	125.59
defendantappel	2.424	3.914
defens	9.594	16.241
defer	26.296	36.688
defi	159.879	305.704
defianc	7.012	10.763
defiant	6.752	9.784
defiantli	4.588	6.849
defici	33.568	48.43
deficit	6.492	8.805
defil	8.656	11.74
defin	136.338	264.259
defineddescrib	2.164	2.935
definit	93.349	171.594
definitiondescript	2.164	2.935
deforest	2.164	2.935
defunct	4.328	5.87
degrad	2.164	2.935
degrat	2.164	2.935
degre	48.191	86.13
deh	10.153	24.808
deiti	2.164	2.935
del	194.153	347.143
delay	59.242	100.726
deleg	34.484	52.345
delegitim	2.164	2.935
delet	16.064	24.46
deleteri	2.164	2.935
delhi	14.092	22.015
delib	68.648	106.335
deliber	68.388	105.356
delic	8.916	12.719
delimit	8.916	12.719
delin	55.066	83.654
delink	2.164	2.935
delinqu	8.916	12.719
deliv	78.833	125.076
deliveri	22.8	35.166
delud	2.164	2.935
delusion	2.164	2.935
delv	10.82	14.675
demand	83.158	129.492
demarc	13.229	22.176
demean	8.916	12.719
demeanor	2.164	2.935
demeanour	4.328	5.87
demilitar	2.164	2.935
demis	13.572	20.057
democraci	31.758	55.317
democrat	41.39	70.723
demograph	2.424	3.914
demolish	2.164	2.935
demolit	2.164	2.935
demonstr	51.669	76.705
demontmor	4.328	5.87
demor	2.164	2.935
demot	2.164	2.935
den	241.609	496.11
deni	145.234	233.975
denial	41.715	58.505
denigr	2.492	4.403
denim	2.164	2.935
denmark	2.164	2.935
denomin	4.667	7.631
denot	24.863	39.282
denotif	20.535	33.412
denotifi	20.626	33.102
dent	193.08	358.65
dental	9.082	20.307
dentist	4.98	9.784
dentistri	4.848	7.828
denud	4.588	6.849
deo	38.83	61.15
deokali	2.503	4.696
deoxyribonucl	2.164	2.935
depart	166.096	301.565
department	30.803	45.617
departmentcompet	2.424	3.914
departmentinstitut	2.164	2.935
departmentprincip	2.164	2.935
departmentsfunctionari	2.164	2.935
departmentsorganis	2.164	2.935
departur	29.172	42.071
depend	160.531	276.009
depict	8.995	13.501
deplet	4.328	5.87
deplor	2.164	2.935
deploy	10.82	14.675
depolitic	6.752	9.784
depon	2.424	3.914
deport	2.465	5.032
depos	99.6	170.22
deposit	86.612	145.741
depositor	2.164	2.935
depot	2.424	3.914
deprec	22.16	31.308
depreci	4.328	5.87
depriv	78.026	121.178
dept	25.145	38.298
depth	15.668	22.503
deptt	7.053	11.881
deput	121.85	198.834
deputationist	2.164	2.935
deputi	112.346	182.267
dera	39.439	66.094
derecogn	4.328	5.87
derelict	4.848	7.828
deriv	44.248	74.284
derog	25.393	43.539
derogatori	11.235	20.546
descend	8.995	13.501
descent	6.492	8.805
describ	64.993	95.441
descript	37.1	60.172
deseat	2.164	2.935
desecr	8.656	11.74
deserv	38.235	56.061
deservedli	2.164	2.935
desh	28.045	46.115
design	98.346	148.998
designedli	2.164	2.935
desir	54.784	83.49
desist	2.164	2.935
desol	2.164	2.935
despatch	2.164	2.935
desper	6.752	9.784
desperado	2.164	2.935
despit	99.923	156.35
despot	2.164	2.935
destabil	2.492	4.403
destin	6.492	8.805
destini	2.164	2.935
destitut	2.164	2.935
destroy	21.315	35.516
destruct	15.928	23.482
detail	156.704	248.935
detain	37.891	58.637
detat	2.164	2.935
detect	18.224	28.373
detector	2.492	4.403
detent	18.655	32.618
detentioncustodi	2.164	2.935
detenu	2.492	4.403
deter	183.177	332.264
deterior	4.588	6.849
determin	181.111	327.163
determinationassess	2.164	2.935
deterr	2.164	2.935
detest	6.752	9.784
detho	2.164	2.935
detract	10.82	14.675
detractor	2.164	2.935
detriment	36.659	55.573
devalu	4.328	5.87
devan	2.164	2.935
devast	2.164	2.935
develop	117.437	206.638
developedund	2.164	2.935
development	4.328	5.87
developmentconstruct	2.164	2.935
devi	63.791	99.462
deviat	31.434	48.64
devic	20.65	31.798
devika	2.164	2.935
devil	2.164	2.935
devis	26.228	36.199
devoid	15.408	21.524
devolut	16.595	26.711
devolv	10.658	20.547
devot	6.752	9.784
dewan	11.08	15.654
dextras	2.164	2.935
dextros	2.164	2.935
dextroz	6.492	8.805
dfmulla	2.164	2.935
dgse	2.4	5.218
dha	49.775	82.355
dhabe	2.492	4.403
dhabeji	2.424	3.914
dhabheji	2.164	2.935
dhabi	2.503	4.696
dhamial	2.164	2.935
dhand	2.424	3.914
dhando	2.164	2.935
dharichhan	2.164	2.935
dharna	4.12	8.539
dhartipakar	2.164	2.935
dhq	4.328	5.87
dhqh	2.164	2.935
dhund	2.164	2.935
dhurna	2.164	2.935
dial	81.436	113.979
dialogu	2.164	2.935
dialup	2.164	2.935
diamer	13.555	21.909
diamerbhasha	2.49	4.892
diametr	2.164	2.935
diamond	4.588	6.849
diari	13.504	19.568
diaspora	2.164	2.935
dicey	4.328	5.87
dicta	40.976	61.15
dictat	34.224	51.366
dictatori	4.656	7.338
dictatorship	8.916	12.719
dictionari	45.187	78.357
dictum	19.736	27.394
die	48.171	79.744
differ	209.95	371.553
differenti	16.287	27.394
differentia	7.159	12.034
difficult	61.077	92.108
difficulti	40.06	57.235
diffus	2.164	2.935
dig	44.515	71.661
digit	4.656	7.338
dignifi	8.984	13.208
digniti	32.716	51.367
digsp	2.164	2.935
digvijay	2.164	2.935
dijkot	2.164	2.935
dik	4.848	7.828
dikhan	4.328	5.87
dil	81.471	121.706
dilat	24.143	34.046
dilawar	2.164	2.935
dilemma	2.164	2.935
dilig	8.984	13.208
dilpaz	2.164	2.935
dilut	10.82	14.675
dimens	17.832	25.438
dimension	8.656	11.74
diminish	9.176	13.698
diminut	2.164	2.935
din	247.387	549.68
dina	105.964	178.918
dini	2.49	4.892
dino	8.656	11.74
dinsh	6.492	8.805
dinshaw	2.164	2.935
dint	8.916	12.719
dioces	2.164	2.935
diplock	2.492	4.403
diploma	6.529	15.555
diplomahold	2.164	2.935
dir	264.516	549.213
dire	265.236	544.843
direct	265.317	544.629
directionconclus	2.164	2.935
directionobserv	2.164	2.935
directivesoffic	2.164	2.935
directivesro	2.164	2.935
directli	95.657	159.87
director	121.042	218.732
directorategener	2.503	4.696
directorgener	2.164	2.935
directori	8.947	16.091
directormd	2.164	2.935
directorsboard	2.164	2.935
directorsgovern	2.164	2.935
directorship	2.424	3.914
directorspartnerscontrol	2.164	2.935
directorsshal	2.164	2.935
directorswith	2.164	2.935
dirham	2.164	2.935
disabl	16.335	25.732
disabus	2.164	2.935
disadvantag	27.483	41.875
disaffect	2.164	2.935
disaffili	4.899	10.169
disagr	27.076	39.625
disagre	15.408	21.524
disallow	11.34	16.633
disappear	20.132	29.351
disappoint	10.82	14.675
disapprov	19.719	33.356
disarray	2.164	2.935
disast	15.476	22.013
disastr	6.82	10.273
disband	2.492	4.403
disbar	2.424	3.914
disbelief	2.164	2.935
disbeliev	11.551	20.204
disburs	17.044	29.842
disc	251.563	487.714
discard	18.102	27.64
discern	2.164	2.935
discharg	85.934	128.113
disciplin	43.327	70.372
disciplinari	29.148	43.375
disclaim	2.424	3.914
disclos	68.669	124.658
disclosur	35.036	61.678
discomfort	4.328	5.87
disconnect	2.164	2.935
discont	11.159	16.436
discontinu	8.995	13.501
discord	8.656	11.74
discount	4.328	5.87
discourag	18.092	26.417
discov	43.928	70.135
discover	21.9	30.329
discoveri	19.736	27.394
discredit	6.492	8.805
discrep	11.747	18.883
discret	71.627	120.628
discretionari	27.183	41.721
discretiondecis	2.164	2.935
discrimin	50.325	84.705
discriminatori	24.808	37.764
discuss	161.537	274.98
discussionscom	2.164	2.935
disdain	4.328	5.87
diseas	4.588	6.849
disenfranchis	4.848	7.828
disentitl	17.572	24.459
disgrac	2.492	4.403
dish	29.948	51.574
disharmoni	6.752	9.784
dishonest	13.585	24.528
dishonesti	4.315	8.439
dishonestli	4.656	7.338
dishonor	2.424	3.914
dishonour	4.629	7.967
disincent	2.164	2.935
disingenu	2.164	2.935
disint	2.164	2.935
disjunct	6.693	11.153
disk	4.328	5.87
dislik	4.656	7.338
dislodg	2.164	2.935
disloyalti	2.164	2.935
dismal	2.164	2.935
dismantl	2.164	2.935
dismay	6.492	8.805
dismiss	234.185	396.532
disobedi	9.244	14.187
disobey	11.146	16.632
disord	8.984	13.208
disorderli	4.588	6.849
disown	4.328	5.87
dispar	8.916	12.719
disparag	4.588	6.849
dispassion	2.164	2.935
dispatch	6.82	10.273
dispel	4.656	7.338
dispens	62.943	101.258
dispers	4.588	6.849
displac	4.328	5.87
display	29.114	45.368
displeas	6.752	9.784
displeasur	4.588	6.849
dispos	164.549	267.104
disposit	11.419	17.415
dispossess	2.164	2.935
disproportion	6.752	9.784
disprov	6.752	9.784
disput	136.092	228.366
disqualif	46.979	96.634
disqualifi	43.527	77.409
disregard	50.491	76.609
disreput	2.164	2.935
disrespect	7.08	11.252
disrupt	11.159	16.436
dissatisfact	2.164	2.935
dissatisfi	15.928	23.482
dissemin	4.667	7.631
dissens	6.752	9.784
dissent	19.476	26.415
dissimilar	2.164	2.935
dissip	2.164	2.935
dissolut	21.307	39.118
dissolv	25.114	46.966
dissuad	4.328	5.87
distanc	9.609	17.751
distant	4.916	8.317
distantli	2.164	2.935
distil	4.328	5.87
distilleri	2.164	2.935
distinct	109.119	178.635
distinctli	8.656	11.74
distinguish	70.498	105.275
distirct	2.164	2.935
distort	11.668	18.101
distract	2.164	2.935
distrain	2.492	4.403
distress	2.424	3.914
distribut	47.706	76.735
distributor	2.256	5.419
distributorbroadcast	2.424	3.914
district	149.011	256.142
districtsdeh	2.164	2.935
distrust	2.164	2.935
disturb	31.596	45.985
ditta	10.82	14.675
ditto	2.164	2.935
div	214.021	404.981
diverg	15.802	23.97
divers	24.663	36.004
diversifi	2.164	2.935
divert	17.911	26.22
divest	8.656	11.74
divid	107.197	188.901
dividedjammu	2.164	2.935
dividend	2.164	2.935
divin	7.43	13.306
divis	157.938	272.882
division	8.926	13.942
divisioncbr	2.164	2.935
divorc	15.97	25.764
divorce	2.164	2.935
divulg	9.244	14.187
dixit	2.164	2.935
diyat	11.91	21.774
dmd	2.164	2.935
dna	31.493	48.528
dock	4.315	8.439
docket	2.164	2.935
doctor	18.299	29.645
doctrin	40.339	73.647
document	117.761	205.43
documentari	11.148	16.143
documentsaffidavit	2.424	3.914
documentsevid	2.164	2.935
doe	204.096	382.915
doer	4.588	6.849
doesnt	6.492	8.805
dog	23.323	37.799
dogar	21.193	34.783
doh	2.292	5.381
dohpwd	2.164	2.935
doingsit	2.164	2.935
dolat	4.328	5.87
dollar	6.844	12.268
domain	48.461	74.898
domest	15.981	27.029
domicil	4.848	7.828
domicileloc	2.164	2.935
domin	21.979	31.111
donat	11.231	19.778
donationscontribut	4.667	7.631
done	136.163	230.752
donor	4.54	9.439
donorsexecut	2.503	4.696
doom	51.531	80.525
door	30.952	44.026
doorstep	2.164	2.935
doortodoor	2.424	3.914
dorab	4.328	5.87
dorland	2.164	2.935
dormant	6.82	10.273
dosso	4.588	6.849
dost	11.159	16.436
doub	166.519	269.64
doubl	20.256	29.352
doubt	158.682	254.084
doud	2.164	2.935
doui	4.328	5.87
dower	9.323	14.969
dowerdowri	2.164	2.935
downright	4.328	5.87
downstream	2.49	4.892
downtrodden	2.164	2.935
downward	2.424	3.914
dowri	9.372	16.633
dpa	8.656	11.74
dpc	2.49	4.892
dpcboard	2.424	3.914
dpo	6.492	8.805
draconian	2.164	2.935
draft	37.279	59.829
draftsman	4.588	6.849
draftsmen	2.164	2.935
drag	6.752	9.784
drain	11.406	17.611
drainag	4.588	6.849
drama	4.656	7.338
dramat	2.164	2.935
drastic	11.34	16.633
draw	154.369	253.771
drawn	126.329	198.09
dread	2.164	2.935
dream	6.492	8.805
dreamt	2.164	2.935
drew	28.652	40.113
drex	2.492	4.403
drfarooq	6.492	8.805
dri	58.344	101.538
drier	2.164	2.935
drift	4.328	5.87
drink	14.097	24.851
drive	29.829	50.294
driven	18.133	27.535
driver	6.91	13.246
drj	2.164	2.935
drmaija	2.164	2.935
drnadeem	2.164	2.935
drnasim	2.164	2.935
dro	79.765	120.732
drop	63.532	94.415
drought	2.492	4.403
droughtlik	2.164	2.935
drove	2.164	2.935
drseemi	2.164	2.935
drug	18.629	33.933
drumbeat	2.164	2.935
dryden	2.164	2.935
dsl	2.164	2.935
dsp	6.224	15.015
dth	15.63	26.183
dual	22.748	38.774
dualiti	2.164	2.935
dubai	6.793	10.902
dubey	2.164	2.935
dubiou	2.164	2.935
due	163.244	276.001
duggal	4.328	5.87
duke	2.164	2.935
duki	2.492	4.403
dular	2.164	2.935
duli	90.775	145.124
dulli	2.164	2.935
dummi	4.629	7.967
dunkley	2.164	2.935
dunlap	2.164	2.935
dunyapur	2.164	2.935
duplic	2.503	4.696
durani	2.365	5.283
durat	38.766	58.312
dure	195.191	346.113
duress	2.164	2.935
durrani	8.916	12.719
dutch	2.164	2.935
duti	148.9	274.298
dutiesa	2.164	2.935
dutybound	4.656	7.338
dutyexdirector	2.164	2.935
dvaragarajan	2.164	2.935
dvd	2.492	4.403
dwarka	2.164	2.935
dwell	4.328	5.87
dwi	11.08	15.654
dyag	2.164	2.935
dynam	19.736	27.394
dysfunct	4.328	5.87
dêtre	2.164	2.935
ead	287.587	625.334
eager	8.916	12.719
ear	256.743	793.266
earli	231.807	416.212
earlier	152.565	256.082
earlierpubl	2.164	2.935
earliest	26.294	37.177
earmark	8.656	11.74
earn	276.713	653.297
earnest	10.593	18.406
earnestli	2.164	2.935
earth	34.493	53.127
earthli	4.328	5.87
eas	292.417	657.874
easi	43.601	67.412
easili	19.804	27.883
east	103.041	166.565
eastendexport	2.164	2.935
eastern	8.995	13.501
eat	261.256	528.444
eavesdrop	4.328	5.87
eazam	14.291	24.697
ebrahim	6.752	9.784
ecc	11.666	18.59
eccentr	2.164	2.935
ecg	2.164	2.935
echelon	2.164	2.935
echo	4.588	6.849
ecil	2.164	2.935
ecl	225.246	427.105
eclips	2.164	2.935
ecnec	4.667	7.631
eco	284.911	682.968
ecolog	2.492	4.403
ecommerc	2.329	5.337
econom	71.084	122.672
economi	32.683	53.463
economis	4.588	6.849
economist	2.424	3.914
ecp	41.775	85.404
edeh	2.292	5.381
edg	121.892	199.167
edhi	2.164	2.935
edibl	45.354	71.448
edict	12.984	17.61
edific	9.176	13.698
edit	117.266	203.339
editiondamag	2.164	2.935
editor	23.098	35.809
editori	6.752	9.784
editorialarticl	2.164	2.935
edn	9.255	14.48
edo	53.276	94.9
educ	133.164	247.643
educationrel	2.164	2.935
edulje	2.164	2.935
effac	9.296	15.598
effect	210.867	398.359
effecttohav	2.164	2.935
effectu	8.984	13.208
efficaci	17.977	27.198
effici	32.232	51.897
effluent	4.588	6.849
efflux	9.176	13.698
effort	66.539	103.274
efu	133.24	219.271
egalitarian	4.588	6.849
ego	186.71	313.509
egypt	8.916	12.719
ehrr	2.164	2.935
ehsan	13.244	18.589
ehsanulhaq	2.164	2.935
ehsanullah	2.164	2.935
ehsar	2.164	2.935
ehtasham	2.164	2.935
ehtesab	9.255	14.48
ehtesham	2.164	2.935
ehtisab	2.164	2.935
ehtisham	2.164	2.935
ehx	2.492	4.403
eia	4.328	5.87
eiffel	2.164	2.935
eight	94.628	149.108
eighteen	16.064	24.46
eighteenth	7.08	11.252
eighth	18.102	27.64
eighti	6.492	8.805
eightmemb	2.164	2.935
eightyearold	2.424	3.914
either	223.264	395.672
ejaz	50.455	78.172
ejazulhaq	2.164	2.935
ejazurquran	2.164	2.935
eject	81.768	131.125
eji	2.083	5.544
ejusdem	2.164	2.935
ekka	2.164	2.935
elabor	76.21	111.143
elahi	27.739	43.832
elaps	7.091	11.545
elast	2.424	3.914
elder	13.336	21.073
elderli	4.656	7.338
eldersjirgaspanchayat	2.164	2.935
eldest	2.492	4.403
elect	126.904	299.294
elector	27.446	48.94
electr	66.384	111.886
electrod	6.492	8.805
electromagnet	4.328	5.87
electron	52.71	82.771
element	68.286	103.547
elementari	8.916	12.719
elev	228.708	434.952
eleven	15.788	24.403
eleventh	4.328	5.87
eli	263.605	535.56
elicit	2.164	2.935
elig	96.544	166.804
elimin	59.733	91.285
elit	8.984	13.208
elitist	2.492	4.403
elkheiri	4.328	5.87
ellahi	11.6	17.612
eloqu	2.164	2.935
els	50.672	76.806
elsewher	15.668	22.503
elucid	13.244	18.589
email	4.957	9.435
eman	138.387	224.432
embargo	15.736	22.992
embark	19.736	27.394
embarrass	19.736	27.394
embassi	2.164	2.935
embed	4.328	5.87
embezzl	4.588	6.849
embitt	2.164	2.935
embodi	37.828	53.811
embolden	4.328	5.87
embrac	2.164	2.935
embroil	6.492	8.805
emerg	68.037	117.003
emigr	4.654	7.827
emili	7.08	11.252
emin	46.021	72.149
emir	4.328	5.87
emit	32.331	49.703
emolu	6.752	9.784
emot	18.092	26.417
emp	229.989	512.266
empathet	2.164	2.935
emperor	9.176	13.698
emphas	121.063	210.601
emphasi	101.81	175.131
emphasis	13.843	21.329
emphat	8.656	11.74
employ	128.307	251.494
employe	99.038	181.666
employingengag	2.164	2.935
empow	77.732	129.828
empower	2.434	5.137
emul	13.149	20.012
